Longitude,Latitude,B&I Strain(%),Ku Strain(%),State
-116.453,48.547,0.0,0.0,Montana
-116.393,48.37,0.0,0.0,Montana
-116.333,48.193,0.0,0.0,Montana
-116.311,48.942,0.0,0.0,Montana
-116.274,48.016,0.0,0.0,Montana
-116.262,47.837,0.0,0.0,Montana
-116.251,48.765,0.0,0.0,Montana
-116.224,47.722,0.0,0.0,Montana
-116.191,48.588,0.0,0.0,Montana
-116.186,47.607,0.0,0.0,Montana
-116.132,48.41,0.0,0.0,Montana
-116.132,47.978,0.0,0.0,Montana
-116.094,47.863,0.0,0.0,Montana
-116.073,48.233,0.0,0.0,Montana
-116.056,47.748,0.0,0.0,Montana
-116.047,48.983,0.0,0.0,Montana
-116.041,47.31,0.0,0.0,Montana
-116.018,47.633,0.0,0.0,Montana
-116.001,48.119,0.0,0.0,Montana
-115.988,48.805,0.0,0.0,Montana
-115.983,47.133,0.0,0.0,Montana
-115.981,47.518,0.0,0.0,Montana
-115.963,48.004,0.0,0.0,Montana
-115.943,47.403,0.0,0.0,Montana
-115.93,48.628,0.0,0.0,Montana
-115.926,47.889,0.0,0.0,Montana
-115.888,47.774,0.0,0.0,Montana
-115.871,48.45,0.0,0.0,Montana
-115.87,48.26,0.0,0.0,Montana
-115.851,47.659,0.0,0.0,Montana
-115.832,48.145,0.0,0.0,Montana
-115.813,47.544,0.0,0.0,Montana
-115.795,48.029,0.0,0.0,Montana
-115.776,47.429,0.0,0.0,Montana
-115.757,47.914,0.0,0.0,Montana
-115.739,47.314,0.0,0.0,Montana
-115.727,47.172,0.0,0.0,Montana
-115.726,48.845,0.0,0.0,Montana
-115.72,47.799,0.0,0.0,Montana
-115.701,48.285,0.0,0.0,Montana
-115.683,47.684,0.0,0.0,Montana
-115.67,46.996,0.0,0.0,Montana
-115.667,48.667,0.0,0.0,Montana
-115.663,48.17,0.0,0.0,Montana
-115.646,47.569,0.0,0.0,Montana
-115.626,48.055,0.0,0.0,Montana
-115.61,48.49,0.0,0.0,Montana
-115.609,47.454,0.0,0.0,Montana
-115.589,47.94,0.0,0.0,Montana
-115.572,47.34,0.0,0.0,Montana
-115.569,48.426,0.0,0.0,Montana
-115.552,47.825,0.0,0.0,Montana
-115.531,48.311,0.0,0.0,Montana
-115.515,47.71,0.0,0.0,Montana
-115.494,48.195,0.0,0.0,Montana
-115.478,47.595,0.0,0.0,Montana
-115.471,47.211,0.0,0.0,Montana
-115.463,48.884,0.0,0.0,Montana
-115.457,48.08,0.0,0.0,Montana
-115.441,47.48,0.0,0.0,Montana
-115.42,47.965,0.0,0.0,Montana
-115.415,47.035,0.0,0.0,Montana
-115.405,48.706,0.0,0.0,Montana
-115.405,47.365,0.0,0.0,Montana
-115.399,48.451,0.0,0.0,Montana
